exchange,symbol,company_name,year,quarter,conference_date,date,has_transcript
NYSE,WMT,Walmart Inc.,2022,1,2021-05-18 06:00:00,2021-05-18,NO
NYSE,WMT,Walmart Inc.,2021,4,2021-02-18 08:00:00,2021-02-18,NO
NYSE,WMT,Walmart Inc.,2021,3,2020-11-18 08:00:00,2020-11-18,NO
NYSE,WMT,Walmart Inc.,2021,2,2020-08-18 08:00:00,2020-08-18,NO
NYSE,WMT,Walmart Inc.,2021,1,2020-05-19 08:00:00,2020-05-19,NO
NYSE,WMT,Walmart Inc.,2019,4,2019-02-19 08:00:00,2019-02-19,NO
NYSE,ORCL,Oracle Corporation,2024,4,2024-06-11 17:00:00,2024-06-11,YES
NYSE,ORCL,Oracle Corporation,2024,3,2024-03-11 17:00:00,2024-03-11,YES
NYSE,ORCL,Oracle Corporation,2024,2,2023-12-11 17:00:00,2023-12-11,YES
NYSE,ORCL,Oracle Corporation,2024,1,2023-09-11 16:00:00,2023-09-11,YES
NYSE,ORCL,Oracle Corporation,2023,4,2023-06-12 16:00:00,2023-06-12,NO
NYSE,ORCL,Oracle Corporation,2023,3,2023-03-09 16:00:00,2023-03-09,NO
NYSE,ORCL,Oracle Corporation,2023,2,2022-12-12 16:00:00,2022-12-12,NO
NYSE,ORCL,Oracle Corporation,2023,1,2022-09-12 16:00:00,2022-09-12,NO
NYSE,ORCL,Oracle Corporation,2022,4,2022-06-13 16:00:00,2022-06-13,NO
NYSE,ORCL,Oracle Corporation,2022,3,2022-03-10 16:00:00,2022-03-10,NO
NYSE,ORCL,Oracle Corporation,2022,2,2021-12-09 16:00:00,2021-12-09,NO
NYSE,LLY,Eli Lilly and Company,2025,2,2025-08-07 08:30:00,2025-08-07,YES
NYSE,LLY,Eli Lilly and Company,2025,1,2025-05-01 10:00:00,2025-05-01,YES
NYSE,LLY,Eli Lilly and Company,2024,4,2025-02-06 10:00:00,2025-02-06,YES
NYSE,LLY,Eli Lilly and Company,2024,3,2024-10-30 10:00:00,2024-10-30,YES
NYSE,LLY,Eli Lilly and Company,2024,2,2024-08-08 10:00:00,2024-08-08,YES
NYSE,LLY,Eli Lilly and Company,2024,1,2024-04-30 10:00:00,2024-04-30,YES
NYSE,LLY,Eli Lilly and Company,2023,4,2024-02-06 10:00:00,2024-02-06,NO
NYSE,LLY,Eli Lilly and Company,2023,3,2023-11-02 09:00:00,2023-11-02,NO
NYSE,LLY,Eli Lilly and Company,2023,2,2023-08-08 09:00:00,2023-08-08,NO
NYSE,LLY,Eli Lilly and Company,2023,1,2023-04-27 10:00:00,2023-04-27,NO
NYSE,LLY,Eli Lilly and Company,2022,4,2023-02-02 10:00:00,2023-02-02,NO
NYSE,LLY,Eli Lilly and Company,2022,3,2022-11-01 09:00:00,2022-11-01,NO
NYSE,LLY,Eli Lilly and Company,2022,2,2022-08-04 10:00:00,2022-08-04,NO
NYSE,LLY,Eli Lilly and Company,2022,1,2022-04-28 09:00:00,2022-04-28,NO
NYSE,LLY,Eli Lilly and Company,2021,4,2022-02-03 09:00:00,2022-02-03,NO
NYSE,LLY,Eli Lilly and Company,2021,3,2021-10-26 09:00:00,2021-10-26,NO
NYSE,LLY,Eli Lilly and Company,2021,2,2021-08-03 09:00:00,2021-08-03,NO
NYSE,LLY,Eli Lilly and Company,2021,1,2021-04-27 09:00:00,2021-04-27,NO
NYSE,LLY,Eli Lilly and Company,2020,4,2021-01-29 09:00:00,2021-01-29,NO
NYSE,LLY,Eli Lilly and Company,2020,3,2020-10-27 09:00:00,2020-10-27,NO
NYSE,LLY,Eli Lilly and Company,2020,2,2020-07-30 09:00:00,2020-07-30,NO
NYSE,LLY,Eli Lilly and Company,2020,1,2020-04-23 09:00:00,2020-04-23,NO
NYSE,LLY,Eli Lilly and Company,2019,4,2020-01-30 09:00:00,2020-01-30,NO
NYSE,LLY,Eli Lilly and Company,2019,3,2019-10-23 09:00:00,2019-10-23,NO
NYSE,LLY,Eli Lilly and Company,2019,2,2019-07-30 09:00:00,2019-07-30,NO
NYSE,LLY,Eli Lilly and Company,2019,1,2019-04-30 09:00:00,2019-04-30,NO
NYSE,LLY,Eli Lilly and Company,2018,4,2019-02-06 09:00:00,2019-02-06,NO
NYSE,V,Visa Inc.,2025,3,2025-07-29 17:00:00,2025-07-29,YES
NYSE,V,Visa Inc.,2025,2,2025-04-29 17:00:00,2025-04-29,YES
NYSE,V,Visa Inc.,2025,1,2025-01-30 17:00:00,2025-01-30,YES
NYSE,V,Visa Inc.,2024,4,2024-10-29 17:00:00,2024-10-29,YES
NYSE,V,Visa Inc.,2024,3,2024-07-23 17:00:00,2024-07-23,YES
NYSE,V,Visa Inc.,2024,2,2024-04-23 17:00:00,2024-04-23,YES
NYSE,V,Visa Inc.,2024,1,2024-01-25 17:00:00,2024-01-25,YES
NYSE,V,Visa Inc.,2023,4,2023-10-24 17:00:00,2023-10-24,NO
NYSE,V,Visa Inc.,2023,3,2023-07-25 17:00:00,2023-07-25,NO
NYSE,V,Visa Inc.,2023,2,2023-04-25 17:00:00,2023-04-25,NO
NYSE,V,Visa Inc.,2023,1,2023-01-26 14:00:00,2023-01-26,NO
NYSE,V,Visa Inc.,2022,4,2022-10-25 17:00:00,2022-10-25,NO
NYSE,V,Visa Inc.,2022,3,2022-07-26 17:00:00,2022-07-26,NO
NYSE,V,Visa Inc.,2022,2,2022-04-26 17:00:00,2022-04-26,NO
NYSE,V,Visa Inc.,2022,1,2022-01-27 17:00:00,2022-01-27,NO
NYSE,V,Visa Inc.,2021,4,2021-10-26 17:00:00,2021-10-26,NO
NYSE,V,Visa Inc.,2021,3,2021-07-27 17:00:00,2021-07-27,NO
NYSE,V,Visa Inc.,2021,2,2021-04-27 17:00:00,2021-04-27,NO
NYSE,V,Visa Inc.,2021,1,2021-01-28 17:00:00,2021-01-28,NO
NYSE,V,Visa Inc.,2020,4,2020-10-28 17:00:00,2020-10-28,NO
NYSE,V,Visa Inc.,2020,3,2020-07-28 17:00:00,2020-07-28,NO
NYSE,V,Visa Inc.,2020,2,2020-04-30 17:00:00,2020-04-30,NO
NYSE,V,Visa Inc.,2020,1,2020-01-30 17:00:00,2020-01-30,NO
NYSE,V,Visa Inc.,2019,4,2019-10-24 17:00:00,2019-10-24,NO
NYSE,V,Visa Inc.,2019,3,2019-07-23 17:00:00,2019-07-23,NO
NYSE,V,Visa Inc.,2019,2,2019-04-24 17:00:00,2019-04-24,NO
NYSE,V,Visa Inc.,2019,1,2019-01-30 17:00:00,2019-01-30,NO
NYSE,MA,Mastercard Incorporated,2025,2,2025-07-31 09:00:00,2025-07-31,YES
NYSE,MA,Mastercard Incorporated,2025,1,2025-05-01 09:00:00,2025-05-01,YES
NYSE,MA,Mastercard Incorporated,2024,4,2025-01-30 09:00:00,2025-01-30,YES
NYSE,MA,Mastercard Incorporated,2024,3,2024-10-31 09:00:00,2024-10-31,YES
NYSE,MA,Mastercard Incorporated,2024,2,2024-07-31 09:00:00,2024-07-31,YES
NYSE,MA,Mastercard Incorporated,2024,1,2024-05-01 09:00:00,2024-05-01,YES
NYSE,MA,Mastercard Incorporated,2023,4,2024-01-31 09:00:00,2024-01-31,NO
NYSE,MA,Mastercard Incorporated,2023,3,2023-10-26 09:00:00,2023-10-26,NO
NYSE,MA,Mastercard Incorporated,2023,2,2023-07-27 09:00:00,2023-07-27,NO
NYSE,MA,Mastercard Incorporated,2023,1,2023-04-27 09:00:00,2023-04-27,NO
NYSE,MA,Mastercard Incorporated,2022,4,2023-01-26 09:00:00,2023-01-26,NO
NYSE,MA,Mastercard Incorporated,2022,3,2022-10-27 09:00:00,2022-10-27,NO
NYSE,MA,Mastercard Incorporated,2022,2,2022-07-28 09:00:00,2022-07-28,NO
NYSE,MA,Mastercard Incorporated,2022,1,2022-04-28 09:00:00,2022-04-28,NO
NYSE,MA,Mastercard Incorporated,2021,4,2022-01-27 09:00:00,2022-01-27,NO
NYSE,MA,Mastercard Incorporated,2021,3,2021-10-28 09:00:00,2021-10-28,NO
NYSE,MA,Mastercard Incorporated,2021,2,2021-07-29 09:00:00,2021-07-29,NO
NYSE,MA,Mastercard Incorporated,2021,1,2021-04-29 09:00:00,2021-04-29,NO
NYSE,MA,Mastercard Incorporated,2020,4,2021-01-28 09:00:00,2021-01-28,NO
NYSE,MA,Mastercard Incorporated,2020,3,2020-10-28 09:00:00,2020-10-28,NO
NYSE,MA,Mastercard Incorporated,2020,2,2020-07-31 09:00:00,2020-07-31,NO
NYSE,MA,Mastercard Incorporated,2020,1,2020-04-29 09:00:00,2020-04-29,NO
NYSE,MA,Mastercard Incorporated,2019,4,2020-01-29 09:00:00,2020-01-29,NO
NYSE,MA,Mastercard Incorporated,2019,3,2019-10-29 09:00:00,2019-10-29,NO
NYSE,MA,Mastercard Incorporated,2019,2,2019-07-30 09:00:00,2019-07-30,NO
NYSE,MA,Mastercard Incorporated,2019,1,2019-04-30 09:00:00,2019-04-30,NO
NYSE,MA,Mastercard Incorporated,2018,4,2019-01-31 09:00:00,2019-01-31,NO
NASDAQ,NFLX,"Netflix, Inc.",2025,3,2025-10-21 13:45:00,2025-10-21,FUTURE
NASDAQ,NFLX,"Netflix, Inc.",2025,2,2025-07-17 13:45:00,2025-07-17,YES
NASDAQ,NFLX,"Netflix, Inc.",2025,1,2025-04-17 16:45:00,2025-04-17,YES
NASDAQ,NFLX,"Netflix, Inc.",2024,4,2025-01-21 13:45:00,2025-01-21,YES
NASDAQ,NFLX,"Netflix, Inc.",2024,3,2024-10-17 16:45:00,2024-10-17,YES
NASDAQ,NFLX,"Netflix, Inc.",2024,2,2024-07-18 16:00:00,2024-07-18,YES
NASDAQ,NFLX,"Netflix, Inc.",2024,1,2024-04-18 16:00:00,2024-04-18,YES
NASDAQ,NFLX,"Netflix, Inc.",2023,4,2024-01-23 16:45:00,2024-01-23,NO
NASDAQ,NFLX,"Netflix, Inc.",2023,3,2023-10-18 16:00:00,2023-10-18,NO
NASDAQ,NFLX,"Netflix, Inc.",2023,2,2023-07-19 15:00:00,2023-07-19,NO
NASDAQ,NFLX,"Netflix, Inc.",2023,1,2023-04-18 13:00:00,2023-04-18,NO
NASDAQ,NFLX,"Netflix, Inc.",2022,4,2023-01-19 15:00:00,2023-01-19,NO
NASDAQ,NFLX,"Netflix, Inc.",2022,3,2022-10-18 15:00:00,2022-10-18,NO
NASDAQ,NFLX,"Netflix, Inc.",2022,2,2022-07-19 15:00:00,2022-07-19,NO
NASDAQ,NFLX,"Netflix, Inc.",2022,1,2022-04-19 15:00:00,2022-04-19,NO
NASDAQ,NFLX,"Netflix, Inc.",2021,4,2022-01-20 15:00:00,2022-01-20,NO
NASDAQ,NFLX,"Netflix, Inc.",2021,3,2021-10-19 15:00:00,2021-10-19,NO
NASDAQ,NFLX,"Netflix, Inc.",2021,2,2021-07-20 15:00:00,2021-07-20,NO
NASDAQ,NFLX,"Netflix, Inc.",2021,1,2021-04-20 15:00:00,2021-04-20,NO
NASDAQ,NFLX,"Netflix, Inc.",2020,4,2021-01-19 15:00:00,2021-01-19,NO
NASDAQ,NFLX,"Netflix, Inc.",2020,3,2020-10-20 15:00:00,2020-10-20,NO
NASDAQ,NFLX,"Netflix, Inc.",2020,2,2020-07-16 18:00:00,2020-07-16,NO
NASDAQ,NFLX,"Netflix, Inc.",2020,1,2020-04-21 18:00:00,2020-04-21,NO
NASDAQ,NFLX,"Netflix, Inc.",2019,4,2020-01-21 18:00:00,2020-01-21,NO
NASDAQ,NFLX,"Netflix, Inc.",2019,3,2019-10-16 18:00:00,2019-10-16,NO
NASDAQ,NFLX,"Netflix, Inc.",2019,2,2019-07-17 18:00:00,2019-07-17,NO
NASDAQ,NFLX,"Netflix, Inc.",2019,1,2019-04-16 18:00:00,2019-04-16,NO
NASDAQ,NFLX,"Netflix, Inc.",2018,4,2019-01-17 18:00:00,2019-01-17,NO
NYSE,XOM,Exxon Mobil Corporation,2025,2,2025-08-01 08:30:00,2025-08-01,YES
NYSE,XOM,Exxon Mobil Corporation,2025,1,2025-05-02 09:30:00,2025-05-02,YES
NYSE,XOM,Exxon Mobil Corporation,2024,4,2025-01-31 08:30:00,2025-01-31,YES
NYSE,XOM,Exxon Mobil Corporation,2024,3,2024-11-01 09:30:00,2024-11-01,YES
NYSE,XOM,Exxon Mobil Corporation,2024,2,2024-08-02 08:30:00,2024-08-02,YES
NYSE,XOM,Exxon Mobil Corporation,2024,1,2024-04-26 08:30:00,2024-04-26,YES
NYSE,XOM,Exxon Mobil Corporation,2023,4,2024-02-02 08:30:00,2024-02-02,NO
NYSE,XOM,Exxon Mobil Corporation,2023,3,2023-10-27 08:30:00,2023-10-27,NO
NYSE,XOM,Exxon Mobil Corporation,2023,2,2023-07-28 07:30:00,2023-07-28,NO
NYSE,XOM,Exxon Mobil Corporation,2023,1,2023-04-28 07:30:00,2023-04-28,NO
NYSE,XOM,Exxon Mobil Corporation,2022,4,2023-01-31 07:30:00,2023-01-31,NO
NYSE,XOM,Exxon Mobil Corporation,2022,3,2022-10-28 08:30:00,2022-10-28,NO
NYSE,XOM,Exxon Mobil Corporation,2022,2,2022-07-29 08:00:00,2022-07-29,NO
NYSE,XOM,Exxon Mobil Corporation,2022,1,2022-04-29 08:00:00,2022-04-29,NO
NYSE,XOM,Exxon Mobil Corporation,2021,4,2022-02-01 08:30:00,2022-02-01,NO
NYSE,XOM,Exxon Mobil Corporation,2021,3,2021-10-29 08:30:00,2021-10-29,NO
NYSE,XOM,Exxon Mobil Corporation,2021,2,2021-07-30 08:30:00,2021-07-30,NO
NYSE,XOM,Exxon Mobil Corporation,2021,1,2021-04-30 09:30:00,2021-04-30,NO
NYSE,XOM,Exxon Mobil Corporation,2020,4,2021-02-02 08:00:00,2021-02-02,NO
NYSE,XOM,Exxon Mobil Corporation,2020,3,2020-11-01 09:30:00,2020-11-01,NO
NYSE,XOM,Exxon Mobil Corporation,2020,2,2020-08-01 09:30:00,2020-08-01,NO
NYSE,XOM,Exxon Mobil Corporation,2020,1,2020-05-14 09:30:00,2020-05-14,NO
NYSE,XOM,Exxon Mobil Corporation,2019,4,2020-01-31 09:30:00,2020-01-31,NO
NYSE,XOM,Exxon Mobil Corporation,2019,3,2019-11-01 09:30:00,2019-11-01,NO
NYSE,XOM,Exxon Mobil Corporation,2019,2,2019-08-02 09:30:00,2019-08-02,NO
NYSE,XOM,Exxon Mobil Corporation,2019,1,2019-04-26 09:30:00,2019-04-26,NO
NYSE,XOM,Exxon Mobil Corporation,2018,4,2019-02-01 09:30:00,2019-02-01,NO
NYSE,JNJ,Johnson & Johnson,2025,3,2025-10-14 08:30:00,2025-10-14,FUTURE
NYSE,JNJ,Johnson & Johnson,2025,2,2025-07-16 08:30:00,2025-07-16,YES
NYSE,JNJ,Johnson & Johnson,2025,1,2025-04-15 08:30:00,2025-04-15,YES
NYSE,JNJ,Johnson & Johnson,2024,4,2025-01-22 08:00:00,2025-01-22,YES
NYSE,JNJ,Johnson & Johnson,2024,3,2024-10-15 08:30:00,2024-10-15,YES
NYSE,JNJ,Johnson & Johnson,2024,2,2024-07-17 08:30:00,2024-07-17,YES
NYSE,JNJ,Johnson & Johnson,2024,1,2024-04-16 08:30:00,2024-04-16,YES
NYSE,JNJ,Johnson & Johnson,2023,4,2024-01-23 08:30:00,2024-01-23,NO
NYSE,JNJ,Johnson & Johnson,2023,3,2023-10-17 08:30:00,2023-10-17,NO
NYSE,JNJ,Johnson & Johnson,2023,2,2023-07-20 08:30:00,2023-07-20,NO
NYSE,JNJ,Johnson & Johnson,2023,1,2023-04-18 08:30:00,2023-04-18,NO
NYSE,JNJ,Johnson & Johnson,2022,4,2023-01-24 08:30:00,2023-01-24,NO
NYSE,JNJ,Johnson & Johnson,2022,3,2022-10-18 08:30:00,2022-10-18,NO
NYSE,JNJ,Johnson & Johnson,2022,2,2022-07-19 08:30:00,2022-07-19,NO
NYSE,JNJ,Johnson & Johnson,2022,1,2022-04-19 08:30:00,2022-04-19,NO
NYSE,JNJ,Johnson & Johnson,2021,4,2022-01-25 08:30:00,2022-01-25,NO
NYSE,JNJ,Johnson & Johnson,2021,3,2021-10-19 08:30:00,2021-10-19,NO
NYSE,JNJ,Johnson & Johnson,2021,2,2021-08-04 08:30:00,2021-08-04,NO
NYSE,JNJ,Johnson & Johnson,2021,1,2021-04-20 08:30:00,2021-04-20,NO
NYSE,JNJ,Johnson & Johnson,2020,4,2021-01-26 08:30:00,2021-01-26,NO
NYSE,JNJ,Johnson & Johnson,2020,3,2020-10-13 08:30:00,2020-10-13,NO
NYSE,JNJ,Johnson & Johnson,2020,2,2020-07-16 08:00:00,2020-07-16,NO
NYSE,JNJ,Johnson & Johnson,2020,1,2020-04-14 20:30:00,2020-04-14,NO
NYSE,JNJ,Johnson & Johnson,2019,4,2020-01-22 08:30:00,2020-01-22,NO
NYSE,JNJ,Johnson & Johnson,2019,3,2019-10-15 08:30:00,2019-10-15,NO
NYSE,JNJ,Johnson & Johnson,2019,2,2019-07-16 08:30:00,2019-07-16,NO
NYSE,JNJ,Johnson & Johnson,2019,1,2019-04-16 08:30:00,2019-04-16,NO
NYSE,JNJ,Johnson & Johnson,2018,4,2019-01-22 08:30:00,2019-01-22,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2025,2,2025-08-04 17:00:00,2025-08-04,YES
NASDAQ,PLTR,Palantir Technologies Inc.,2025,1,2025-05-05 17:00:00,2025-05-05,YES
NASDAQ,PLTR,Palantir Technologies Inc.,2024,4,2025-02-03 17:00:00,2025-02-03,YES
NASDAQ,PLTR,Palantir Technologies Inc.,2024,3,2024-11-04 17:00:00,2024-11-04,YES
NASDAQ,PLTR,Palantir Technologies Inc.,2024,2,2024-08-05 17:00:00,2024-08-05,YES
NASDAQ,PLTR,Palantir Technologies Inc.,2024,1,2024-05-06 17:00:00,2024-05-06,YES
NASDAQ,PLTR,Palantir Technologies Inc.,2023,4,2024-02-05 17:00:00,2024-02-05,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2023,3,2023-11-02 17:00:00,2023-11-02,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2023,2,2023-08-07 17:00:00,2023-08-07,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2023,1,2023-05-08 17:00:00,2023-05-08,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2022,4,2023-02-13 15:00:00,2023-02-13,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2022,3,2022-11-07 08:00:00,2022-11-07,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2022,2,2022-08-08 06:00:00,2022-08-08,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2022,1,2022-05-09 08:00:00,2022-05-09,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2021,4,2022-02-17 08:00:00,2022-02-17,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2021,3,2021-11-09 08:00:00,2021-11-09,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2021,2,2021-08-12 08:00:00,2021-08-12,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2021,1,2021-05-11 08:00:00,2021-05-11,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2020,4,2021-02-16 08:00:00,2021-02-16,NO
NASDAQ,PLTR,Palantir Technologies Inc.,2020,3,2020-11-16 08:00:00,2020-11-16,NO
NASDAQ,COST,Costco Wholesale Corporation,2025,4,2025-09-25 16:15:00,2025-09-25,NO
NASDAQ,COST,Costco Wholesale Corporation,2025,3,2025-05-29 14:00:00,2025-05-29,YES
NASDAQ,COST,Costco Wholesale Corporation,2025,2,2025-03-06 17:00:00,2025-03-06,YES
NASDAQ,COST,Costco Wholesale Corporation,2025,1,2024-12-12 17:00:00,2024-12-12,YES
NASDAQ,COST,Costco Wholesale Corporation,2024,4,2024-09-26 17:00:00,2024-09-26,YES
NASDAQ,COST,Costco Wholesale Corporation,2024,3,2024-05-30 17:00:00,2024-05-30,YES
NASDAQ,COST,Costco Wholesale Corporation,2024,2,2024-03-07 17:00:00,2024-03-07,YES
NASDAQ,COST,Costco Wholesale Corporation,2024,1,2023-12-14 17:00:00,2023-12-14,YES
NASDAQ,COST,Costco Wholesale Corporation,2023,4,2023-09-26 13:15:00,2023-09-26,NO
NASDAQ,COST,Costco Wholesale Corporation,2023,3,2023-05-25 17:00:00,2023-05-25,NO
NASDAQ,COST,Costco Wholesale Corporation,2023,2,2023-03-02 14:00:00,2023-03-02,NO
NASDAQ,COST,Costco Wholesale Corporation,2023,1,2022-12-08 14:00:00,2022-12-08,NO
NASDAQ,COST,Costco Wholesale Corporation,2022,4,2022-09-22 14:00:00,2022-09-22,NO
NASDAQ,COST,Costco Wholesale Corporation,2022,3,2022-05-26 16:00:00,2022-05-26,NO
NASDAQ,COST,Costco Wholesale Corporation,2022,2,2022-03-03 14:00:00,2022-03-03,NO
NASDAQ,COST,Costco Wholesale Corporation,2022,1,2021-12-09 14:00:00,2021-12-09,NO
NASDAQ,COST,Costco Wholesale Corporation,2021,4,2021-09-23 16:00:00,2021-09-23,NO
NASDAQ,COST,Costco Wholesale Corporation,2021,3,2021-05-27 16:15:00,2021-05-27,NO
NASDAQ,COST,Costco Wholesale Corporation,2021,2,2021-03-04 16:15:00,2021-03-04,NO
NASDAQ,COST,Costco Wholesale Corporation,2021,1,2020-12-10 16:15:00,2020-12-10,NO
NASDAQ,COST,Costco Wholesale Corporation,2020,4,2020-09-24 16:15:00,2020-09-24,NO
NASDAQ,COST,Costco Wholesale Corporation,2020,3,2020-05-28 16:30:00,2020-05-28,NO
NASDAQ,COST,Costco Wholesale Corporation,2020,2,2020-03-05 16:30:00,2020-03-05,NO
NASDAQ,COST,Costco Wholesale Corporation,2020,1,2019-12-12 16:30:00,2019-12-12,NO
NASDAQ,COST,Costco Wholesale Corporation,2019,4,2019-10-03 16:30:00,2019-10-03,NO
NASDAQ,COST,Costco Wholesale Corporation,2019,3,2019-05-30 16:30:00,2019-05-30,NO
NASDAQ,COST,Costco Wholesale Corporation,2019,2,2019-03-07 16:30:00,2019-03-07,NO
NYSE,ABBV,AbbVie Inc.,2025,2,2025-07-31 08:00:00,2025-07-31,YES
NYSE,ABBV,AbbVie Inc.,2025,1,2025-04-25 08:00:00,2025-04-25,YES
NYSE,ABBV,AbbVie Inc.,2024,4,2025-01-31 09:00:00,2025-01-31,YES
NYSE,ABBV,AbbVie Inc.,2024,3,2024-10-30 09:00:00,2024-10-30,YES
NYSE,ABBV,AbbVie Inc.,2024,2,2024-07-25 09:00:00,2024-07-25,YES
NYSE,ABBV,AbbVie Inc.,2024,1,2024-04-26 08:00:00,2024-04-26,YES
NYSE,ABBV,AbbVie Inc.,2023,4,2024-02-02 09:00:00,2024-02-02,NO
NYSE,ABBV,AbbVie Inc.,2023,3,2023-10-27 08:00:00,2023-10-27,NO
NYSE,ABBV,AbbVie Inc.,2023,2,2023-07-27 09:00:00,2023-07-27,NO
NYSE,ABBV,AbbVie Inc.,2023,1,2023-04-27 08:00:00,2023-04-27,NO
NYSE,ABBV,AbbVie Inc.,2022,4,2023-02-09 08:00:00,2023-02-09,NO
NYSE,ABBV,AbbVie Inc.,2022,3,2022-10-28 09:00:00,2022-10-28,NO
NYSE,ABBV,AbbVie Inc.,2022,2,2022-07-29 09:00:00,2022-07-29,NO
NYSE,ABBV,AbbVie Inc.,2022,1,2022-04-29 09:00:00,2022-04-29,NO
NYSE,ABBV,AbbVie Inc.,2021,4,2022-02-02 08:00:00,2022-02-02,NO
NYSE,ABBV,AbbVie Inc.,2021,3,2021-10-29 08:00:00,2021-10-29,NO
NYSE,ABBV,AbbVie Inc.,2021,2,2021-07-30 08:00:00,2021-07-30,NO
NYSE,ABBV,AbbVie Inc.,2021,1,2021-04-30 08:00:00,2021-04-30,NO
NYSE,ABBV,AbbVie Inc.,2020,4,2021-02-03 08:00:00,2021-02-03,NO
NYSE,ABBV,AbbVie Inc.,2020,3,2020-10-30 09:00:00,2020-10-30,NO
NYSE,ABBV,AbbVie Inc.,2020,2,2020-07-31 08:00:00,2020-07-31,NO
NYSE,ABBV,AbbVie Inc.,2020,1,2020-05-01 09:00:00,2020-05-01,NO
NYSE,ABBV,AbbVie Inc.,2019,4,2020-02-07 09:00:00,2020-02-07,NO
NYSE,ABBV,AbbVie Inc.,2019,3,2019-11-01 09:00:00,2019-11-01,NO
NYSE,ABBV,AbbVie Inc.,2019,2,2019-07-26 09:00:00,2019-07-26,NO
NYSE,ABBV,AbbVie Inc.,2019,1,2019-04-25 09:00:00,2019-04-25,NO
NYSE,ABBV,AbbVie Inc.,2018,4,2019-01-25 09:00:00,2019-01-25,NO
NYSE,HD,"Home Depot, Inc. (The)",2025,3,2025-11-18 09:00:00,2025-11-18,FUTURE
NYSE,HD,"Home Depot, Inc. (The)",2025,2,2025-08-19 09:00:00,2025-08-19,YES
NYSE,HD,"Home Depot, Inc. (The)",2025,1,2025-05-20 09:00:00,2025-05-20,YES
NYSE,HD,"Home Depot, Inc. (The)",2024,4,2025-02-25 09:00:00,2025-02-25,YES
NYSE,HD,"Home Depot, Inc. (The)",2024,3,2024-11-12 09:00:00,2024-11-12,YES
NYSE,HD,"Home Depot, Inc. (The)",2024,2,2024-08-13 09:00:00,2024-08-13,YES
NYSE,HD,"Home Depot, Inc. (The)",2024,1,2024-05-14 09:00:00,2024-05-14,YES
NYSE,HD,"Home Depot, Inc. (The)",2023,4,2024-02-20 09:00:00,2024-02-20,NO
NYSE,HD,"Home Depot, Inc. (The)",2023,3,2023-11-14 09:00:00,2023-11-14,NO
NYSE,HD,"Home Depot, Inc. (The)",2023,2,2023-08-15 09:00:00,2023-08-15,NO
NYSE,HD,"Home Depot, Inc. (The)",2023,1,2023-05-16 09:00:00,2023-05-16,NO
NYSE,HD,"Home Depot, Inc. (The)",2022,4,2023-02-21 09:00:00,2023-02-21,NO
NYSE,HD,"Home Depot, Inc. (The)",2022,3,2022-11-15 09:00:00,2022-11-15,NO
NYSE,HD,"Home Depot, Inc. (The)",2022,2,2022-08-16 09:00:00,2022-08-16,NO
NYSE,HD,"Home Depot, Inc. (The)",2022,1,2022-05-17 09:00:00,2022-05-17,NO
NYSE,HD,"Home Depot, Inc. (The)",2021,4,2022-02-22 09:00:00,2022-02-22,NO
NYSE,HD,"Home Depot, Inc. (The)",2021,3,2021-11-16 09:00:00,2021-11-16,NO
NYSE,HD,"Home Depot, Inc. (The)",2021,2,2021-08-17 09:00:00,2021-08-17,NO
NYSE,HD,"Home Depot, Inc. (The)",2021,1,2021-05-18 09:00:00,2021-05-18,NO
NYSE,HD,"Home Depot, Inc. (The)",2020,4,2021-02-23 09:00:00,2021-02-23,NO
NYSE,HD,"Home Depot, Inc. (The)",2020,3,2020-11-16 09:00:00,2020-11-16,NO
NYSE,HD,"Home Depot, Inc. (The)",2020,2,2020-08-18 09:00:00,2020-08-18,NO
NYSE,HD,"Home Depot, Inc. (The)",2020,1,2020-05-19 09:00:00,2020-05-19,NO
NYSE,HD,"Home Depot, Inc. (The)",2019,4,2020-02-25 09:00:00,2020-02-25,NO
NYSE,HD,"Home Depot, Inc. (The)",2019,3,2019-11-19 09:00:00,2019-11-19,NO
NYSE,HD,"Home Depot, Inc. (The)",2019,2,2019-08-20 09:00:00,2019-08-20,NO
NYSE,HD,"Home Depot, Inc. (The)",2019,1,2019-05-21 09:00:00,2019-05-21,NO
NYSE,HD,"Home Depot, Inc. (The)",2018,4,2019-02-26 09:00:00,2019-02-26,NO
NYSE,BAC,Bank of America Corporation,2025,2,2025-07-16 08:00:00,2025-07-16,YES
NYSE,BAC,Bank of America Corporation,2025,1,2025-04-15 08:30:00,2025-04-15,YES
NYSE,BAC,Bank of America Corporation,2024,4,2025-01-16 11:00:00,2025-01-16,YES
